Starting model=transformer epochs=10 batch=2 on host pax064
resume=<auto> run_dir=<auto>
CUDA_VISIBLE_DEVICES=0
Fri Apr 24 15:28:53 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 575.57.08              Driver Version: 575.57.08      CUDA Version: 12.9     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA L40S                    On  |   00000000:3F:00.0 Off |                    0 |
| N/A   32C    P8             34W /  350W |       0MiB /  46068MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
torch.cuda.is_available = True
torch.cuda.device_count = 1
torch.cuda.current_device = 0
torch.cuda.get_device_name(0) = NVIDIA L40S
--- Starting Training on cuda ---
Populating dataset normalization statistics...
Stats loaded. Example Zone 0 (ME) - Mean: 1314.04, Std: 215.34
No existing checkpoint found in /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/transformer/runs/job-483062. Starting fresh.
  Epoch 2/10 [  180/11751] │ batch_loss=11441.6084 │ grad_norm=142909.1562
  Epoch 2/10 [  190/11751] │ batch_loss=41353.4102 │ grad_norm=923123.3750
  Epoch 2/10 [  200/11751] │ batch_loss=11586.7334 │ grad_norm=172613.8594
  Epoch 2/10 [  210/11751] │ batch_loss=3688.6052 │ grad_norm=112336.5078
  Epoch 2/10 [  220/11751] │ batch_loss=7134.0483 │ grad_norm=123188.4375
  Epoch 2/10 [  230/11751] │ batch_loss=5655.9717 │ grad_norm=78699.9453
  Epoch 2/10 [  240/11751] │ batch_loss=6433.3721 │ grad_norm=131702.5469
  Epoch 2/10 [  250/11751] │ batch_loss=14735.0459 │ grad_norm=274630.8750
  Epoch 2/10 [  260/11751] │ batch_loss=23153.5156 │ grad_norm=209238.3594
  Epoch 2/10 [  270/11751] │ batch_loss=6647.2593 │ grad_norm=157894.6875
  Epoch 2/10 [  280/11751] │ batch_loss=34843.3242 │ grad_norm=582079.1250
  Epoch 2/10 [  290/11751] │ batch_loss=26399.0156 │ grad_norm=495903.0000
  Epoch 2/10 [  300/11751] │ batch_loss=6537.3350 │ grad_norm=102036.2344
  Epoch 2/10 [  310/11751] │ batch_loss=18415.3281 │ grad_norm=318989.7500
  Epoch 2/10 [  320/11751] │ batch_loss=140308.0312 │ grad_norm=1399889.8750
  Epoch 2/10 [  330/11751] │ batch_loss=35893.1719 │ grad_norm=592040.5000
  Epoch 2/10 [  340/11751] │ batch_loss=30981.5938 │ grad_norm=585978.6250
  Epoch 2/10 [  350/11751] │ batch_loss=11436.6631 │ grad_norm=309156.6250
  Epoch 2/10 [  360/11751] │ batch_loss=36324.8984 │ grad_norm=701979.3750
  Epoch 2/10 [  370/11751] │ batch_loss=47879.8281 │ grad_norm=504357.5312
  Epoch 2/10 [  380/11751] │ batch_loss=8687.5840 │ grad_norm=218633.7188
  Epoch 2/10 [  390/11751] │ batch_loss=5904.9043 │ grad_norm=87555.2812
  Epoch 2/10 [  400/11751] │ batch_loss=14579.6406 │ grad_norm=186538.8594
  Epoch 2/10 [  410/11751] │ batch_loss=3444.4565 │ grad_norm=79039.6406
  Epoch 2/10 [  420/11751] │ batch_loss=16406.9375 │ grad_norm=270639.3750
  Epoch 2/10 [  430/11751] │ batch_loss=4906.3271 │ grad_norm=101554.2891
  Epoch 2/10 [  440/11751] │ batch_loss=19715.9883 │ grad_norm=413441.8438
  Epoch 2/10 [  450/11751] │ batch_loss=6827.2998 │ grad_norm=152256.3438
  Epoch 2/10 [  460/11751] │ batch_loss=7840.9531 │ grad_norm=158140.3594
  Epoch 2/10 [  470/11751] │ batch_loss=14273.1084 │ grad_norm=229661.0469
  Epoch 2/10 [  480/11751] │ batch_loss=6448.5498 │ grad_norm=124858.4062
  Epoch 2/10 [  490/11751] │ batch_loss=5861.6279 │ grad_norm=94978.9141
  Epoch 2/10 [  500/11751] │ batch_loss=10681.5439 │ grad_norm=214269.5938
  Epoch 2/10 [  510/11751] │ batch_loss=7488.6162 │ grad_norm=292597.9062
  Epoch 2/10 [  520/11751] │ batch_loss=10224.9355 │ grad_norm=220746.3281
  Epoch 2/10 [  530/11751] │ batch_loss=6098.4326 │ grad_norm=102897.7812
  Epoch 2/10 [  540/11751] │ batch_loss=4934.7422 │ grad_norm=244855.0469
  Epoch 2/10 [  550/11751] │ batch_loss=4440.6304 │ grad_norm=73401.4844
  Epoch 2/10 [  560/11751] │ batch_loss=70619.0312 │ grad_norm=651401.8750
  Epoch 2/10 [  570/11751] │ batch_loss=6859.2085 │ grad_norm=169096.5938
  Epoch 2/10 [  580/11751] │ batch_loss=157899.1719 │ grad_norm=1071913.6250
  Epoch 2/10 [  590/11751] │ batch_loss=5849.3672 │ grad_norm=96578.5078
  Epoch 2/10 [  600/11751] │ batch_loss=7438.9648 │ grad_norm=117624.7734
  Epoch 2/10 [  610/11751] │ batch_loss=6862.4805 │ grad_norm=143155.2344
  Epoch 2/10 [  620/11751] │ batch_loss=12832.7725 │ grad_norm=196884.8750
  Epoch 2/10 [  630/11751] │ batch_loss=10071.0586 │ grad_norm=186453.6562
  Epoch 2/10 [  640/11751] │ batch_loss=15136.9961 │ grad_norm=246948.2969
  Epoch 2/10 [  650/11751] │ batch_loss=13306.1738 │ grad_norm=261061.9688
  Epoch 2/10 [  660/11751] │ batch_loss=6681.2515 │ grad_norm=192591.7344
  Epoch 2/10 [  670/11751] │ batch_loss=3340.5083 │ grad_norm=81928.7891
  Epoch 2/10 [  680/11751] │ batch_loss=59312.4922 │ grad_norm=602172.5625
  Epoch 2/10 [  690/11751] │ batch_loss=46022.1250 │ grad_norm=285179.4688
  Epoch 2/10 [  700/11751] │ batch_loss=62678.0703 │ grad_norm=439629.9375
  Epoch 2/10 [  710/11751] │ batch_loss=4189.0850 │ grad_norm=45004.1562
  Epoch 2/10 [  720/11751] │ batch_loss=10500.9795 │ grad_norm=134849.7812
  Epoch 2/10 [  730/11751] │ batch_loss=51775.6484 │ grad_norm=1186443.1250
  Epoch 2/10 [  740/11751] │ batch_loss=6564.8545 │ grad_norm=89780.7891
  Epoch 2/10 [  750/11751] │ batch_loss=45390.1016 │ grad_norm=522311.8438
  Epoch 2/10 [  760/11751] │ batch_loss=4367.8301 │ grad_norm=89744.5234
  Epoch 2/10 [  770/11751] │ batch_loss=11360.6211 │ grad_norm=324130.7500
  Epoch 2/10 [  780/11751] │ batch_loss=9897.3691 │ grad_norm=152369.8906
  Epoch 2/10 [  790/11751] │ batch_loss=64061.6523 │ grad_norm=586592.8750
  Epoch 2/10 [  800/11751] │ batch_loss=15565.9561 │ grad_norm=156069.2656
  Epoch 2/10 [  810/11751] │ batch_loss=8054.1089 │ grad_norm=140196.0625
  Epoch 2/10 [  820/11751] │ batch_loss=3542.2485 │ grad_norm=52199.5195
  Epoch 2/10 [  830/11751] │ batch_loss=22982.9121 │ grad_norm=331628.9688
  Epoch 2/10 [  840/11751] │ batch_loss=6795.7617 │ grad_norm=87114.5859
  Epoch 2/10 [  850/11751] │ batch_loss=8787.4590 │ grad_norm=167275.1094
  Epoch 2/10 [  860/11751] │ batch_loss=2959.0701 │ grad_norm=47654.1953
  Epoch 2/10 [  870/11751] │ batch_loss=5861.0469 │ grad_norm=118171.1328
  Epoch 2/10 [  880/11751] │ batch_loss=7248.3955 │ grad_norm=131125.0938
  Epoch 2/10 [  890/11751] │ batch_loss=7250.4277 │ grad_norm=116963.9375
  Epoch 2/10 [  900/11751] │ batch_loss=6695.9272 │ grad_norm=104669.9688
  Epoch 2/10 [  910/11751] │ batch_loss=3787.8640 │ grad_norm=83618.2734
  Epoch 2/10 [  920/11751] │ batch_loss=3481.3135 │ grad_norm=67899.5781
  Epoch 2/10 [  930/11751] │ batch_loss=11237.2061 │ grad_norm=177851.9375
  Epoch 2/10 [  940/11751] │ batch_loss=7177.2280 │ grad_norm=128617.2422
  Epoch 2/10 [  950/11751] │ batch_loss=9084.5498 │ grad_norm=210514.8906
  Epoch 2/10 [  960/11751] │ batch_loss=5040.7412 │ grad_norm=121355.7578
  Epoch 2/10 [  970/11751] │ batch_loss=12061.5293 │ grad_norm=211789.2656
  Epoch 2/10 [  980/11751] │ batch_loss=6355.9429 │ grad_norm=153945.8125
  Epoch 2/10 [  990/11751] │ batch_loss=15941.1670 │ grad_norm=287970.0000
  Epoch 2/10 [ 1000/11751] │ batch_loss=25095.8711 │ grad_norm=374280.1875
  Epoch 2/10 [ 1010/11751] │ batch_loss=22928.1094 │ grad_norm=297955.7500
  Epoch 2/10 [ 1020/11751] │ batch_loss=5460.0791 │ grad_norm=102434.2578
  Epoch 2/10 [ 1030/11751] │ batch_loss=6755.7412 │ grad_norm=96054.6016
  Epoch 2/10 [ 1040/11751] │ batch_loss=25055.6094 │ grad_norm=240539.0156
  Epoch 2/10 [ 1050/11751] │ batch_loss=11247.3750 │ grad_norm=169699.6250
  Epoch 2/10 [ 1060/11751] │ batch_loss=12792.4434 │ grad_norm=330794.2812
  Epoch 2/10 [ 1070/11751] │ batch_loss=21133.3340 │ grad_norm=332047.8750
  Epoch 2/10 [ 1080/11751] │ batch_loss=8241.1318 │ grad_norm=148510.3438
  Epoch 2/10 [ 1090/11751] │ batch_loss=3548.3804 │ grad_norm=46361.4414
  Epoch 2/10 [ 1100/11751] │ batch_loss=8624.9199 │ grad_norm=182262.8125
  Epoch 2/10 [ 1110/11751] │ batch_loss=48764.5547 │ grad_norm=446249.5312
  Epoch 2/10 [ 1120/11751] │ batch_loss=6047.2358 │ grad_norm=97273.3594
  Epoch 2/10 [ 1130/11751] │ batch_loss=5233.0562 │ grad_norm=77404.3438
  Epoch 2/10 [ 1140/11751] │ batch_loss=62343.0703 │ grad_norm=609230.1250
  Epoch 2/10 [ 1150/11751] │ batch_loss=14453.2842 │ grad_norm=516208.6875
  Epoch 2/10 [ 1160/11751] │ batch_loss=6852.9121 │ grad_norm=112010.7422
  Epoch 2/10 [ 1170/11751] │ batch_loss=30694.6621 │ grad_norm=533212.8125
  Epoch 2/10 [ 1180/11751] │ batch_loss=7002.5405 │ grad_norm=183236.2969
  Epoch 2/10 [ 1190/11751] │ batch_loss=7199.8027 │ grad_norm=131903.0625
  Epoch 2/10 [ 1200/11751] │ batch_loss=10131.6357 │ grad_norm=180372.5781
  Epoch 2/10 [ 1210/11751] │ batch_loss=6383.9326 │ grad_norm=172231.7344
  Epoch 2/10 [ 1220/11751] │ batch_loss=9832.2949 │ grad_norm=141973.2500
  Epoch 2/10 [ 1230/11751] │ batch_loss=4134.0894 │ grad_norm=80265.0156
  Epoch 2/10 [ 1240/11751] │ batch_loss=35220.3750 │ grad_norm=1348805.5000
  Epoch 2/10 [ 1250/11751] │ batch_loss=9818.1094 │ grad_norm=478701.8125
  Epoch 2/10 [ 1260/11751] │ batch_loss=3869.7676 │ grad_norm=91276.2578
  Epoch 2/10 [ 1270/11751] │ batch_loss=5876.9629 │ grad_norm=157740.2969
  Epoch 2/10 [ 1280/11751] │ batch_loss=21110.9648 │ grad_norm=470387.6250
  Epoch 2/10 [ 1290/11751] │ batch_loss=11535.8467 │ grad_norm=306191.0938
  Epoch 2/10 [ 1300/11751] │ batch_loss=3467.8386 │ grad_norm=66905.8281
  Epoch 2/10 [ 1310/11751] │ batch_loss=6359.0527 │ grad_norm=128037.7266
  Epoch 2/10 [ 1320/11751] │ batch_loss=5675.9722 │ grad_norm=111593.6328
  Epoch 2/10 [ 1330/11751] │ batch_loss=3938.5574 │ grad_norm=102175.7031
  Epoch 2/10 [ 1340/11751] │ batch_loss=6789.3672 │ grad_norm=93865.2266
  Epoch 2/10 [ 1350/11751] │ batch_loss=10651.7676 │ grad_norm=213677.7500
  Epoch 2/10 [ 1360/11751] │ batch_loss=15757.6973 │ grad_norm=293065.6875
  Epoch 2/10 [ 1370/11751] │ batch_loss=7987.7202 │ grad_norm=133820.1719
  Epoch 2/10 [ 1380/11751] │ batch_loss=9805.2588 │ grad_norm=200108.5938
  Epoch 2/10 [ 1390/11751] │ batch_loss=10630.9043 │ grad_norm=243702.0625
  Epoch 2/10 [ 1400/11751] │ batch_loss=5739.5132 │ grad_norm=93673.7422
  Epoch 2/10 [ 1410/11751] │ batch_loss=28406.0605 │ grad_norm=568947.0000
  Epoch 2/10 [ 1420/11751] │ batch_loss=6527.2686 │ grad_norm=97181.2422
  Epoch 2/10 [ 1430/11751] │ batch_loss=14069.6309 │ grad_norm=240815.1406
  Epoch 2/10 [ 1440/11751] │ batch_loss=3327.7109 │ grad_norm=64309.5156
  Epoch 2/10 [ 1450/11751] │ batch_loss=5714.8530 │ grad_norm=108368.1953
  Epoch 2/10 [ 1460/11751] │ batch_loss=19125.3438 │ grad_norm=306789.8438
  Epoch 2/10 [ 1470/11751] │ batch_loss=4049.6191 │ grad_norm=69356.9766
  Epoch 2/10 [ 1480/11751] │ batch_loss=7369.8218 │ grad_norm=154335.3281
  Epoch 2/10 [ 1490/11751] │ batch_loss=7529.1172 │ grad_norm=142373.9844
  Epoch 2/10 [ 1500/11751] │ batch_loss=12783.8281 │ grad_norm=272919.6250
  Epoch 2/10 [ 1510/11751] │ batch_loss=7354.1396 │ grad_norm=126954.0625
  Epoch 2/10 [ 1520/11751] │ batch_loss=48339.1797 │ grad_norm=274653.0000
  Epoch 2/10 [ 1530/11751] │ batch_loss=2944.4253 │ grad_norm=84958.9375
  Epoch 2/10 [ 1540/11751] │ batch_loss=6183.9526 │ grad_norm=99823.1406
  Epoch 2/10 [ 1550/11751] │ batch_loss=47751.4219 │ grad_norm=618359.3750
  Epoch 2/10 [ 1560/11751] │ batch_loss=11121.8857 │ grad_norm=216912.5938
  Epoch 2/10 [ 1570/11751] │ batch_loss=3837.0156 │ grad_norm=76344.2422
  Epoch 2/10 [ 1580/11751] │ batch_loss=9692.5723 │ grad_norm=157687.7500
  Epoch 2/10 [ 1590/11751] │ batch_loss=6661.6484 │ grad_norm=88663.0938
  Epoch 2/10 [ 1600/11751] │ batch_loss=18169.5020 │ grad_norm=302693.2500
  Epoch 2/10 [ 1610/11751] │ batch_loss=19206.1855 │ grad_norm=451977.0000
  Epoch 2/10 [ 1620/11751] │ batch_loss=6927.2051 │ grad_norm=158937.0312
  Epoch 2/10 [ 1630/11751] │ batch_loss=4407.9150 │ grad_norm=97295.3125
  Epoch 2/10 [ 1640/11751] │ batch_loss=8087.9297 │ grad_norm=161457.3281
  Epoch 2/10 [ 1650/11751] │ batch_loss=7922.9272 │ grad_norm=126777.6875
  Epoch 2/10 [ 1660/11751] │ batch_loss=9075.1592 │ grad_norm=163906.9062
  Epoch 2/10 [ 1670/11751] │ batch_loss=29602.6523 │ grad_norm=507284.0312
  Epoch 2/10 [ 1680/11751] │ batch_loss=21998.9102 │ grad_norm=344397.5625
  Epoch 2/10 [ 1690/11751] │ batch_loss=11476.8008 │ grad_norm=174503.8125
  Epoch 2/10 [ 1700/11751] │ batch_loss=6823.6108 │ grad_norm=210016.7812
  Epoch 2/10 [ 1710/11751] │ batch_loss=7368.1479 │ grad_norm=124427.6172
  Epoch 2/10 [ 1720/11751] │ batch_loss=6938.2061 │ grad_norm=103857.8047
  Epoch 2/10 [ 1730/11751] │ batch_loss=28797.8984 │ grad_norm=330780.9688
  Epoch 2/10 [ 1740/11751] │ batch_loss=17947.9355 │ grad_norm=363553.9375
  Epoch 2/10 [ 1750/11751] │ batch_loss=177670.5000 │ grad_norm=2389966.5000
  Epoch 2/10 [ 1760/11751] │ batch_loss=12063.7090 │ grad_norm=240073.1875
  Epoch 2/10 [ 1770/11751] │ batch_loss=4355.8398 │ grad_norm=88825.0703
  Epoch 2/10 [ 1780/11751] │ batch_loss=3607.8662 │ grad_norm=56255.5391
  Epoch 2/10 [ 1790/11751] │ batch_loss=38754.3320 │ grad_norm=565493.5625
  Epoch 2/10 [ 1800/11751] │ batch_loss=7914.1714 │ grad_norm=171874.3750
  Epoch 2/10 [ 1810/11751] │ batch_loss=7054.6226 │ grad_norm=116102.9609
  Epoch 2/10 [ 1820/11751] │ batch_loss=10246.7578 │ grad_norm=227101.4688
  Epoch 2/10 [ 1830/11751] │ batch_loss=13941.2324 │ grad_norm=302185.4062
  Epoch 2/10 [ 1840/11751] │ batch_loss=13342.8662 │ grad_norm=267800.0000
  Epoch 2/10 [ 1850/11751] │ batch_loss=8029.4976 │ grad_norm=173199.8750
  Epoch 2/10 [ 1860/11751] │ batch_loss=6579.6836 │ grad_norm=94991.9141
  Epoch 2/10 [ 1870/11751] │ batch_loss=34777.7695 │ grad_norm=474442.5000
  Epoch 2/10 [ 1880/11751] │ batch_loss=12915.5957 │ grad_norm=222624.2656
  Epoch 2/10 [ 1890/11751] │ batch_loss=39967.6836 │ grad_norm=854100.0000
  Epoch 2/10 [ 1900/11751] │ batch_loss=19506.5000 │ grad_norm=514360.3438
  Epoch 2/10 [ 1910/11751] │ batch_loss=9523.6357 │ grad_norm=183085.9531
  Epoch 2/10 [ 1920/11751] │ batch_loss=8456.7129 │ grad_norm=210198.0156
  Epoch 2/10 [ 1930/11751] │ batch_loss=8361.9766 │ grad_norm=306531.6875
  Epoch 2/10 [ 1940/11751] │ batch_loss=4988.8882 │ grad_norm=165392.3594
  Epoch 2/10 [ 1950/11751] │ batch_loss=7766.6816 │ grad_norm=198436.5625
  Epoch 2/10 [ 1960/11751] │ batch_loss=17232.2852 │ grad_norm=274078.7188
  Epoch 2/10 [ 1970/11751] │ batch_loss=13907.4795 │ grad_norm=396715.5000
  Epoch 2/10 [ 1980/11751] │ batch_loss=11409.8223 │ grad_norm=257497.3594
  Epoch 2/10 [ 1990/11751] │ batch_loss=10930.6895 │ grad_norm=149981.4688
  Epoch 2/10 [ 2000/11751] │ batch_loss=14464.5176 │ grad_norm=203308.3750
  Epoch 2/10 [ 2010/11751] │ batch_loss=17730.4922 │ grad_norm=378225.2812
  Epoch 2/10 [ 2020/11751] │ batch_loss=8935.2383 │ grad_norm=218125.6562
  Epoch 2/10 [ 2030/11751] │ batch_loss=9505.4688 │ grad_norm=91752.9688
  Epoch 2/10 [ 2040/11751] │ batch_loss=4377.5527 │ grad_norm=89836.1953
  Epoch 2/10 [ 2050/11751] │ batch_loss=7771.5420 │ grad_norm=145243.2812
  Epoch 2/10 [ 2060/11751] │ batch_loss=2731.1411 │ grad_norm=58481.1680
  Epoch 2/10 [ 2070/11751] │ batch_loss=9982.8330 │ grad_norm=205121.1406
  Epoch 2/10 [ 2080/11751] │ batch_loss=4794.6724 │ grad_norm=100701.2109
  Epoch 2/10 [ 2090/11751] │ batch_loss=10754.7617 │ grad_norm=182654.7031
  Epoch 2/10 [ 2100/11751] │ batch_loss=5229.4170 │ grad_norm=80301.3359
  Epoch 2/10 [ 2110/11751] │ batch_loss=4079.8906 │ grad_norm=66725.7031
  Epoch 2/10 [ 2120/11751] │ batch_loss=6532.9453 │ grad_norm=124282.6641
  Epoch 2/10 [ 2130/11751] │ batch_loss=3927.3145 │ grad_norm=52945.7344
  Epoch 2/10 [ 2140/11751] │ batch_loss=10396.1211 │ grad_norm=147215.9219
  Epoch 2/10 [ 2150/11751] │ batch_loss=9338.3223 │ grad_norm=208425.8281
  Epoch 2/10 [ 2160/11751] │ batch_loss=4537.1445 │ grad_norm=67284.4219
  Epoch 2/10 [ 2170/11751] │ batch_loss=6054.9033 │ grad_norm=163775.5312
  Epoch 2/10 [ 2180/11751] │ batch_loss=6818.1401 │ grad_norm=96259.3906
  Epoch 2/10 [ 2190/11751] │ batch_loss=13876.2334 │ grad_norm=456589.0312
  Epoch 2/10 [ 2200/11751] │ batch_loss=7792.5752 │ grad_norm=164861.7031
  Epoch 2/10 [ 2210/11751] │ batch_loss=4633.6299 │ grad_norm=75716.6797
  Epoch 2/10 [ 2220/11751] │ batch_loss=2619.5464 │ grad_norm=48282.8398
  Epoch 2/10 [ 2230/11751] │ batch_loss=67406.9688 │ grad_norm=790535.6875
  Epoch 2/10 [ 2240/11751] │ batch_loss=15508.6738 │ grad_norm=222514.3594
  Epoch 2/10 [ 2250/11751] │ batch_loss=7716.1045 │ grad_norm=120622.9141
  Epoch 2/10 [ 2260/11751] │ batch_loss=7823.8486 │ grad_norm=146291.8594
  Epoch 2/10 [ 2270/11751] │ batch_loss=7253.9565 │ grad_norm=136251.8594
  Epoch 2/10 [ 2280/11751] │ batch_loss=5910.4355 │ grad_norm=157730.8906
  Epoch 2/10 [ 2290/11751] │ batch_loss=4653.0566 │ grad_norm=96900.2891
  Epoch 2/10 [ 2300/11751] │ batch_loss=12647.4199 │ grad_norm=264047.8438
  Epoch 2/10 [ 2310/11751] │ batch_loss=4269.3623 │ grad_norm=122795.7188
  Epoch 2/10 [ 2320/11751] │ batch_loss=15147.2266 │ grad_norm=248120.7188
  Epoch 2/10 [ 2330/11751] │ batch_loss=12946.3359 │ grad_norm=214423.8281
  Epoch 2/10 [ 2340/11751] │ batch_loss=28697.5117 │ grad_norm=282866.5625
  Epoch 2/10 [ 2350/11751] │ batch_loss=6866.4883 │ grad_norm=148006.3438
  Epoch 2/10 [ 2360/11751] │ batch_loss=13165.0771 │ grad_norm=217200.7031
  Epoch 2/10 [ 2370/11751] │ batch_loss=10676.8652 │ grad_norm=135817.6094
  Epoch 2/10 [ 2380/11751] │ batch_loss=5972.2607 │ grad_norm=120715.1484
  Epoch 2/10 [ 2390/11751] │ batch_loss=2169.7817 │ grad_norm=48355.0195
  Epoch 2/10 [ 2400/11751] │ batch_loss=3239.2998 │ grad_norm=77779.6094
  Epoch 2/10 [ 2410/11751] │ batch_loss=8517.0391 │ grad_norm=179376.9375
  Epoch 2/10 [ 2420/11751] │ batch_loss=11237.6016 │ grad_norm=236897.1250
  Epoch 2/10 [ 2430/11751] │ batch_loss=23410.0918 │ grad_norm=399310.8125
  Epoch 2/10 [ 2440/11751] │ batch_loss=29786.2949 │ grad_norm=582518.3125
  Epoch 2/10 [ 2450/11751] │ batch_loss=3923.8530 │ grad_norm=63993.1484
  Epoch 2/10 [ 2460/11751] │ batch_loss=9898.5234 │ grad_norm=146937.3906
  Epoch 2/10 [ 2470/11751] │ batch_loss=8437.6250 │ grad_norm=174936.7344
  Epoch 2/10 [ 2480/11751] │ batch_loss=21788.4277 │ grad_norm=291087.0312
  Epoch 2/10 [ 2490/11751] │ batch_loss=7794.2163 │ grad_norm=234242.8438
  Epoch 2/10 [ 2500/11751] │ batch_loss=12041.6895 │ grad_norm=291277.7188
  Epoch 2/10 [ 2510/11751] │ batch_loss=36034.2031 │ grad_norm=622670.0000
  Epoch 2/10 [ 2520/11751] │ batch_loss=8722.8311 │ grad_norm=115409.6328
  Epoch 2/10 [ 2530/11751] │ batch_loss=26709.8516 │ grad_norm=460300.4688
  Epoch 2/10 [ 2540/11751] │ batch_loss=8960.4434 │ grad_norm=142748.8125
  Epoch 2/10 [ 2550/11751] │ batch_loss=17762.8379 │ grad_norm=509831.5312
  Epoch 2/10 [ 2560/11751] │ batch_loss=7650.7227 │ grad_norm=167851.0469
  Epoch 2/10 [ 2570/11751] │ batch_loss=6610.7959 │ grad_norm=116627.6875
  Epoch 2/10 [ 2580/11751] │ batch_loss=11133.5547 │ grad_norm=174610.0625
  Epoch 2/10 [ 2590/11751] │ batch_loss=6689.0811 │ grad_norm=152567.8594
  Epoch 2/10 [ 2600/11751] │ batch_loss=7129.5479 │ grad_norm=264836.4062
  Epoch 2/10 [ 2610/11751] │ batch_loss=4969.9956 │ grad_norm=83099.8438
  Epoch 2/10 [ 2620/11751] │ batch_loss=10859.9004 │ grad_norm=144983.6875
  Epoch 2/10 [ 2630/11751] │ batch_loss=6657.1045 │ grad_norm=107188.2031
  Epoch 2/10 [ 2640/11751] │ batch_loss=4332.0000 │ grad_norm=78646.2812
  Epoch 2/10 [ 2650/11751] │ batch_loss=5510.5732 │ grad_norm=87121.5000
  Epoch 2/10 [ 2660/11751] │ batch_loss=4003.9304 │ grad_norm=95837.2031
  Epoch 2/10 [ 2670/11751] │ batch_loss=3473.6875 │ grad_norm=95040.9141
  Epoch 2/10 [ 2680/11751] │ batch_loss=9591.0244 │ grad_norm=176291.4375
  Epoch 2/10 [ 2690/11751] │ batch_loss=27864.2148 │ grad_norm=394115.0938
  Epoch 2/10 [ 2700/11751] │ batch_loss=33435.3984 │ grad_norm=627006.0000
  Epoch 2/10 [ 2710/11751] │ batch_loss=7148.3154 │ grad_norm=150145.3281
  Epoch 2/10 [ 2720/11751] │ batch_loss=5568.3218 │ grad_norm=101782.9922
  Epoch 2/10 [ 2730/11751] │ batch_loss=21373.3203 │ grad_norm=343267.0625
  Epoch 2/10 [ 2740/11751] │ batch_loss=3101.4292 │ grad_norm=60582.4531
  Epoch 2/10 [ 2750/11751] │ batch_loss=3884.5339 │ grad_norm=71594.7734
  Epoch 2/10 [ 2760/11751] │ batch_loss=3152.3796 │ grad_norm=58539.4805
  Epoch 2/10 [ 2770/11751] │ batch_loss=6311.8115 │ grad_norm=125527.9609
  Epoch 2/10 [ 2780/11751] │ batch_loss=8095.1909 │ grad_norm=128121.7578
  Epoch 2/10 [ 2790/11751] │ batch_loss=10589.1963 │ grad_norm=240529.8438
  Epoch 2/10 [ 2800/11751] │ batch_loss=7740.3545 │ grad_norm=104101.9297
  Epoch 2/10 [ 2810/11751] │ batch_loss=10966.9160 │ grad_norm=173846.6250
  Epoch 2/10 [ 2820/11751] │ batch_loss=6012.5483 │ grad_norm=146280.4844
  Epoch 2/10 [ 2830/11751] │ batch_loss=10140.1748 │ grad_norm=180206.2812
  Epoch 2/10 [ 2840/11751] │ batch_loss=19355.5684 │ grad_norm=307524.7188
  Epoch 2/10 [ 2850/11751] │ batch_loss=11890.7842 │ grad_norm=167154.9219
  Epoch 2/10 [ 2860/11751] │ batch_loss=61205.8086 │ grad_norm=877543.4375
  Epoch 2/10 [ 2870/11751] │ batch_loss=51359.9062 │ grad_norm=632156.1875
  Epoch 2/10 [ 2880/11751] │ batch_loss=2757.3125 │ grad_norm=51478.3789
  Epoch 2/10 [ 2890/11751] │ batch_loss=4470.9863 │ grad_norm=78092.5391
  Epoch 2/10 [ 2900/11751] │ batch_loss=5727.6187 │ grad_norm=69229.6328
  Epoch 2/10 [ 2910/11751] │ batch_loss=3805.3301 │ grad_norm=74836.3750
  Epoch 2/10 [ 2920/11751] │ batch_loss=26175.8398 │ grad_norm=307436.0938
  Epoch 2/10 [ 2930/11751] │ batch_loss=6608.5898 │ grad_norm=104282.5000
  Epoch 2/10 [ 2940/11751] │ batch_loss=2014.6536 │ grad_norm=31986.3574
  Epoch 2/10 [ 2950/11751] │ batch_loss=3698.0776 │ grad_norm=85402.1875
  Epoch 2/10 [ 2960/11751] │ batch_loss=11381.9014 │ grad_norm=261411.3906
  Epoch 2/10 [ 2970/11751] │ batch_loss=18358.1719 │ grad_norm=257425.5469
  Epoch 2/10 [ 2980/11751] │ batch_loss=12072.3359 │ grad_norm=253161.7188
  Epoch 2/10 [ 2990/11751] │ batch_loss=4100.4189 │ grad_norm=65545.5078
  Epoch 2/10 [ 3000/11751] │ batch_loss=10306.9521 │ grad_norm=247000.7656
  Epoch 2/10 [ 3010/11751] │ batch_loss=13087.7578 │ grad_norm=288766.6875
  Epoch 2/10 [ 3020/11751] │ batch_loss=13131.9482 │ grad_norm=238686.2969
